Timestamp;Natural gas;Steam to carbon;Steam flow to primary reformer;Steam flow to secondary reformer;HTS inlet temperature;HTS outlet temperature;HTS temperature 1;HTS temperature 2;HTS temperature 3;HTS temperature 4;CO concentration at HTS outlet;LTS inlet temperature;LTS outlet temperature;LTS temperature 1;;LTS temperature 3;LTS temperature 4;LTS temperature 5;CO concentration at LTS outlet
24.09.2022 04:20;67883,970;2,700;164587,500;5385,050;628,199;689,230;634,745;653,338;667,564;679,912;;484,871;508,928;485,759;495,743;504,494;507,155;507,964;
24.09.2022 04:30;67163,800;2,739;165214,500;5401,077;628,186;689,329;634,680;653,183;667,297;679,728;;484,644;508,906;485,411;495,478;504,266;506,998;507,885;
24.09.2022 04:40;67918,070;2,692;164203,600;5371,223;628,198;689,211;634,157;652,790;666,777;679,118;;485,015;508,546;485,665;495,437;504,086;506,698;507,595;
24.09.2022 04:50;67081,740;2,748;165539,000;5386,876;628,172;689,088;633,510;652,159;666,087;678,329;;485,429;508,768;485,939;495,791;504,421;506,964;507,807;
24.09.2022 05:00;67025,640;2,742;165030,800;5376,019;628,151;689,029;633,163;651,826;665,901;678,106;;485,052;509,032;485,901;496,031;504,741;507,350;508,196;
24.09.2022 05:10;67221,000;2,731;164865,800;5385,215;628,157;689,178;633,106;651,742;665,889;678,137;;485,116;508,960;485,847;495,816;504,548;507,154;508,048;
24.09.2022 05:20;67563,430;2,718;164898,800;5371,443;628,173;689,147;633,082;651,671;665,809;678,100;;484,800;508,888;485,624;495,680;504,421;507,085;507,964;
24.09.2022 05:30;67186,130;2,737;165114,400;5364,436;628,213;689,005;633,624;652,150;666,225;678,524;;484,967;508,608;485,690;495,660;504,313;506,869;507,694;
24.09.2022 05:40;66919,380;2,756;165642,400;5378,901;628,201;689,110;634,726;653,112;667,200;679,777;;485,129;508,739;485,909;495,878;504,528;507,045;507,832;
24.09.2022 05:50;66898,810;2,755;165539,000;5389,230;628,175;689,016;636,051;654,115;668,193;681,071;;485,093;508,874;485,837;495,839;504,565;507,123;507,990;
24.09.2022 06:00;67456,070;2,715;164453,300;5359,002;628,196;689,036;637,230;655,009;669,334;682,294;;485,495;508,820;485,976;495,775;504,448;507,041;507,896;
24.09.2022 06:10;66825,660;2,756;165414,700;5371,212;628,156;689,047;638,162;655,698;670,237;683,387;;485,288;508,988;486,220;496,303;505,006;507,488;508,225;
24.09.2022 06:20;67327,590;2,727;164880,100;5369,210;628,150;689,065;638,867;656,211;670,806;684,095;;485,511;509,195;485,974;495,933;504,729;507,393;508,278;
24.09.2022 06:30;67833,260;2,701;164531,400;5377,163;628,120;688,854;639,410;656,610;671,333;684,673;;485,891;509,080;486,424;496,459;505,103;507,535;508,283;
24.09.2022 06:40;67088,230;2,736;164846,000;5375,326;628,117;689,277;639,874;657,233;672,140;685,623;;485,172;509,649;486,153;496,389;505,287;507,942;508,739;
24.09.2022 06:50;66801,790;2,746;164743,700;5362,071;628,155;689,595;640,127;657,441;672,524;686,068;;484,072;509,403;485,221;495,459;504,459;507,365;508,391;
24.09.2022 07:00;66862,180;2,757;165525,800;5381,310;628,113;689,535;640,268;657,474;672,528;686,066;;484,876;508,473;485,169;494,844;503,570;506,362;507,366;
24.09.2022 07:10;67303,720;2,720;164395,000;5383,906;628,112;689,247;640,217;657,112;672,262;685,710;;485,741;508,471;486,085;495,695;504,228;506,791;507,557;
24.09.2022 07:20;67934,240;2,700;164710,700;5383,312;628,127;689,098;640,151;656,934;672,579;685,736;;485,046;509,268;485,969;496,208;505,025;507,572;508,403;
24.09.2022 07:30;67696,310;2,705;164434,600;5389,472;628,183;689,459;639,610;656,414;672,491;685,680;;483,883;509,216;485,015;495,276;504,267;507,190;508,212;
24.09.2022 07:40;67421,090;2,730;165308,000;5363,193;628,240;689,620;638,867;655,705;671,911;684,965;;484,739;508,258;484,990;494,657;503,348;506,155;507,153;
24.09.2022 07:50;67938,420;2,711;165419,100;5405,818;628,266;689,585;638,119;654,702;670,899;683,948;;485,226;508,336;485,780;495,601;504,173;506,706;507,491;
24.09.2022 08:00;67234,310;2,745;165730,400;5382,520;628,295;689,313;638,108;655,063;671,363;684,196;;482,999;508,956;484,647;495,095;504,225;507,090;508,034;
24.09.2022 08:10;67044,120;2,741;165024,200;5444,494;628,196;689,565;638,204;654,978;671,230;684,145;;483,738;507,823;483,786;493,184;501,884;505,092;506,401;
24.09.2022 08:20;67765,280;2,716;165315,700;5413,595;628,135;689,104;638,715;655,450;671,651;684,449;;487,929;507,026;486,838;495,618;503,675;505,805;506,325;
24.09.2022 08:30;67184,370;2,719;164066,100;5387,558;628,067;689,129;639,536;656,493;673,096;685,910;;485,041;510,152;486,952;497,990;507,052;509,364;509,790;
24.09.2022 08:40;67021,350;2,728;164208,000;5387,492;628,071;689,464;640,438;657,210;674,029;686,786;;482,765;510,173;483,977;494,407;503,803;507,359;508,808;
24.09.2022 08:50;67085,480;2,736;164833,900;5393,641;628,108;689,438;641,104;657,826;674,879;687,518;;484,890;507,386;485,138;494,305;502,685;505,364;506,286;
24.09.2022 09:00;67385,340;2,723;164815,200;5394,235;628,152;689,491;641,661;658,389;675,465;688,241;;484,796;508,588;485,748;495,792;504,520;507,036;507,714;
24.09.2022 09:10;67207,580;2,738;165260,700;5406,137;628,177;689,437;642,045;658,796;675,545;688,395;;483,035;509,077;484,332;494,704;503,825;506,929;507,981;
24.09.2022 09:20;67031,580;2,755;165825,000;5394,081;628,228;689,481;642,345;659,099;675,501;688,586;;484,649;507,705;484,692;493,873;502,448;505,349;506,447;
24.09.2022 09:30;67066,010;2,746;165399,300;5422,967;628,147;689,486;642,593;659,520;675,611;688,778;;484,613;508,111;485,505;495,342;504,124;506,663;507,310;
24.09.2022 09:40;67028,060;2,740;164923,000;5437,091;628,233;689,731;642,946;660,140;676,091;689,331;;484,137;508,880;485,044;494,963;503,902;506,828;507,812;
24.09.2022 09:50;67674,970;2,712;164839,400;5419,810;628,190;689,970;643,184;660,295;676,361;689,662;;484,356;508,483;484,866;494,539;503,384;506,358;507,405;
24.09.2022 10:00;67113,200;2,746;165514,800;5413,782;628,129;689,583;643,054;659,604;675,649;688,733;;483,744;508,236;484,707;494,520;503,331;506,215;507,152;
24.09.2022 10:10;66933,240;2,747;165140,800;5406,511;628,171;688,778;643,057;659,462;675,842;688,521;;484,614;507,831;485,016;494,535;503,201;505,895;506,775;
24.09.2022 10:20;67991,440;2,707;165286,000;5397,942;628,240;688,976;642,989;659,342;676,267;688,805;;484,655;508,268;485,404;495,311;503,991;506,614;507,384;
24.09.2022 10:30;66945,120;2,761;165976,800;5418,941;628,199;689,145;642,674;658,979;676,079;688,649;;483,994;508,613;484,924;494,920;503,766;506,626;507,588;
24.09.2022 10:40;67219,680;2,727;164613,900;5401,550;628,224;689,103;642,279;658,484;675,604;688,035;;484,244;508,116;484,799;494,426;503,121;505,975;507,001;
24.09.2022 10:50;67708,300;2,698;164045,200;5407,930;628,306;689,361;641,989;658,585;676,065;688,542;;484,623;508,025;485,182;494,936;503,746;506,464;507,240;
24.09.2022 11:00;67279,960;2,742;164623,800;5411,219;628,262;689,749;641,476;658,054;675,371;687,876;3,430;484,036;508,574;484,649;494,507;503,463;506,459;507,499;0,710
24.09.2022 11:10;67529,110;2,741;165148,500;5422,032;628,275;689,611;641,082;657,615;674,891;687,345;;484,962;508,049;485,403;494,906;503,509;506,211;507,063;
24.09.2022 11:20;67491,710;2,748;165508,200;5390,495;628,324;689,479;640,891;657,465;674,775;687,110;;484,025;508,656;485,216;495,246;504,142;506,904;507,719;
24.09.2022 11:30;68097,150;2,738;166349,700;5395,610;628,385;689,679;640,848;657,526;674,777;687,264;;483,832;508,475;484,361;494,063;503,031;506,163;507,300;
24.09.2022 11:40;67413,830;2,775;166948,100;5410,636;628,360;689,474;640,962;657,465;674,598;686,904;;484,404;507,653;484,877;494,418;503,066;505,798;506,700;
24.09.2022 11:50;67075,360;2,785;166688,500;5408,656;628,335;689,208;641,041;657,475;674,524;686,748;;484,249;508,137;484,937;494,656;503,450;506,225;507,139;
24.09.2022 12:00;67502,160;2,758;166095,600;5387,437;628,366;689,107;641,220;657,694;674,855;687,064;;484,810;508,175;485,386;495,000;503,722;506,422;507,256;
24.09.2022 12:10;67340,790;2,771;166491,600;5395,918;628,343;689,210;641,766;658,271;675,486;687,753;;484,156;508,631;485,228;495,195;504,086;506,860;507,755;
24.09.2022 12:20;67665,510;2,751;166068,100;5406,852;628,306;689,211;642,393;658,852;676,252;688,414;;484,225;508,399;484,796;494,482;503,321;506,268;507,292;
24.09.2022 12:30;67373,130;2,763;166070,300;5387,789;628,339;689,325;642,668;659,074;676,641;688,782;;485,009;508,025;485,388;494,997;503,662;506,325;507,132;
24.09.2022 12:40;67611,940;2,746;165686,400;5477,274;628,333;689,350;642,751;659,170;676,800;688,956;;484,257;508,662;485,283;495,222;504,178;506,985;507,843;
24.09.2022 12:50;67597,970;2,743;165445,500;5514,916;628,266;689,431;642,736;659,122;676,771;688,901;;484,237;508,558;484,834;494,524;503,430;506,394;507,491;
24.09.2022 13:00;67724,470;2,733;165140,800;5527,060;628,343;689,465;642,869;659,252;677,055;689,116;;484,561;508,237;485,275;495,014;503,727;506,414;507,322;
24.09.2022 13:10;67726,120;2,739;165502,700;5515,301;628,418;689,580;642,929;659,275;677,277;689,245;;483,829;508,556;484,728;494,691;503,653;506,598;507,616;
24.09.2022 13:20;67378,850;2,774;166777,600;5529,689;628,388;689,595;642,937;659,209;677,200;689,107;;484,622;508,034;484,921;494,367;503,030;505,916;506,920;
24.09.2022 13:30;67417,020;2,754;165694,100;5518,392;628,326;689,059;643,244;659,390;677,352;689,016;;485,447;508,123;486,004;495,672;504,213;506,641;507,318;
24.09.2022 13:40;67408,330;2,767;166402,500;5506,259;628,386;689,028;643,463;659,590;677,924;689,515;;485,108;509,156;486,009;496,123;504,882;507,494;508,302;
24.09.2022 13:50;67561,560;2,745;165454,300;5497,382;628,325;689,408;643,821;660,009;678,722;690,315;;484,608;509,233;485,464;495,400;504,326;507,232;508,189;
24.09.2022 14:00;67402,390;2,777;167033,900;5526,433;628,324;689,319;644,109;659,997;678,362;690,028;;485,100;508,624;485,643;495,385;504,056;506,746;507,641;
24.09.2022 14:10;67382,040;2,762;166043,900;5497,404;628,325;688,751;644,263;660,185;678,311;689,894;;485,536;508,739;486,157;496,040;504,683;507,179;507,890;
24.09.2022 14:20;67330,120;2,768;166282,600;5520,306;628,385;688,753;644,355;660,330;678,281;689,869;;485,503;509,279;486,228;496,320;505,080;507,606;508,413;
24.09.2022 14:30;67106,600;2,782;166581,800;5533,638;628,340;688,957;644,206;660,384;678,078;689,825;;484,855;509,361;485,838;495,882;504,791;507,539;508,443;
24.09.2022 14:40;67253,890;2,761;165674,300;5508,503;628,312;689,182;643,699;660,071;677,596;689,401;;484,970;508,985;485,748;495,568;504,462;507,222;508,054;
24.09.2022 14:50;66907,170;2,793;166740,200;5532,428;628,304;689,418;642,952;659,391;676,759;688,788;;485,230;509,022;485,960;495,800;504,647;507,306;508,147;
24.09.2022 15:00;67340,460;2,765;166117,600;5515,048;628,250;689,327;642,299;658,738;675,790;687,831;;484,484;509,159;485,544;495,592;504,555;507,420;508,289;
24.09.2022 15:10;67157,640;2,769;165937,200;5500,935;628,289;689,581;641,962;658,617;675,214;687,378;;484,434;508,841;485,193;494,960;503,824;506,749;507,777;
24.09.2022 15:20;67052,480;2,777;166139,600;5497,074;628,313;689,494;641,684;658,386;674,076;686,243;;485,088;508,478;485,614;495,289;504,000;506,694;507,526;
24.09.2022 15:30;67145,980;2,777;166364,000;5520,537;628,399;689,418;641,219;658,076;673,107;685,295;;484,797;508,868;485,704;495,675;504,477;507,165;507,993;
24.09.2022 15:40;67263,680;2,759;165569,800;5512,067;628,285;689,238;640,715;657,618;672,205;684,486;;484,746;508,847;485,554;495,329;504,196;507,005;507,894;
24.09.2022 15:50;66834,570;2,796;166711,600;5514,432;628,268;689,103;640,097;656,948;671,552;683,613;;485,709;508,658;486,170;495,794;504,448;507,053;507,795;
24.09.2022 16:00;67230,900;2,768;166034,000;5487,955;628,360;689,082;639,354;656,551;671,062;682,859;;485,439;509,192;486,562;496,582;505,323;507,800;508,428;
24.09.2022 16:10;66936,430;2,787;166460,800;5524,519;628,343;689,275;638,745;656,086;670,810;682,404;;484,631;509,576;485,515;495,581;504,577;507,474;508,512;
24.09.2022 16:20;66661,760;2,824;167977,700;5514,553;628,373;689,226;638,233;655,518;670,398;681,691;;485,473;508,538;485,961;495,651;504,185;506,783;507,605;
24.09.2022 16:30;66696,850;2,791;166090,100;5499,307;628,334;689,056;637,719;655,095;670,116;681,278;;485,417;508,899;486,264;496,271;504,901;507,371;508,085;
24.09.2022 16:40;66958,980;2,775;165773,300;5517,622;628,294;688,774;637,138;654,703;669,663;680,655;;485,562;509,087;486,252;496,271;504,851;507,447;508,241;
24.09.2022 16:50;66864,380;2,789;166394,800;5505,885;628,288;688,646;636,752;654,539;669,414;680,388;;485,994;509,080;486,541;496,597;505,144;507,627;508,308;
24.09.2022 17:00;67397,000;2,747;165191,400;5492,575;628,307;688,785;636,527;654,624;669,670;680,565;;485,541;509,489;486,579;496,833;505,556;508,065;508,739;
24.09.2022 17:10;66596,090;2,803;166542,200;5493,257;628,293;689,014;635,794;654,476;669,301;679,909;;484,866;509,532;485,960;496,090;504,971;507,675;508,558;
24.09.2022 17:20;66707,630;2,789;166007,600;5496,656;628,292;689,033;635,013;653,985;668,616;678,866;;485,480;508,895;486,108;495,934;504,526;507,162;507,956;
24.09.2022 17:30;66674,300;2,798;166442,100;5500,176;628,294;688,850;633,771;653,473;667,827;677,459;;485,378;509,020;486,336;496,494;505,160;507,565;508,231;
24.09.2022 17:40;66726,000;2,792;166247,400;5503,542;628,267;688,942;632,756;653,198;667,561;676,697;;485,179;509,271;486,083;496,108;504,895;507,574;508,402;
24.09.2022 17:50;66936,210;2,769;165383,900;5500,616;628,210;689,073;632,234;652,992;667,598;676,601;;485,577;509,095;486,205;496,176;504,844;507,424;508,189;
24.09.2022 18:00;67209,890;2,753;165095,700;5505,643;628,180;688,990;632,168;652,977;668,098;677,124;;485,480;509,239;486,353;496,405;505,192;507,767;508,481;
24.09.2022 18:10;67270,280;2,753;165235,400;5490,210;628,216;689,084;632,543;653,064;669,132;678,524;;485,656;509,492;486,369;496,383;505,247;507,866;508,646;
24.09.2022 18:20;67051,380;2,773;165875,600;5506,930;628,196;689,416;633,237;653,224;670,179;680,148;;485,077;509,695;486,069;496,189;505,130;507,877;508,794;
24.09.2022 18:30;67326,160;2,763;165997,700;5514,443;628,182;689,403;633,599;652,922;670,296;680,775;;485,137;509,393;485,985;495,909;504,776;507,580;508,469;
24.09.2022 18:40;66973,720;2,772;165628,100;5494,214;628,237;689,131;633,934;652,684;670,246;681,100;;485,505;509,260;486,296;496,167;504,995;507,631;508,459;
24.09.2022 18:50;67035,430;2,787;166691,800;5498,251;628,318;689,348;633,919;652,106;669,870;681,215;;484,778;509,652;485,841;495,977;505,010;507,751;508,697;
24.09.2022 19:00;67441,110;2,751;165517,000;5490,441;628,377;689,296;634,028;651,750;669,258;680,914;;484,810;509,002;485,543;495,385;504,237;507,014;507,989;
24.09.2022 19:10;67208,020;2,773;166277,100;5529,557;628,319;689,342;634,151;651,490;668,685;680,850;;485,351;508,684;485,982;495,742;504,474;507,071;507,887;
24.09.2022 19:20;67003,200;2,781;166255,100;5504,752;628,279;688,935;634,348;651,249;667,790;680,111;;485,322;509,005;486,115;496,117;504,796;507,348;508,126;
24.09.2022 19:30;67137,180;2,785;166807,300;5502,640;628,279;688,761;634,412;651,234;667,365;679,943;;486,317;509,192;486,727;496,530;505,071;507,442;508,279;
24.09.2022 19:40;66853,270;2,798;166917,300;5487,801;628,304;689,056;633,978;650,445;667,161;679,856;;486,471;509,752;487,424;497,701;506,281;508,494;509,085;
24.09.2022 19:50;67003,640;2,770;165610,500;5506,765;628,340;689,248;633,295;649,006;667,581;680,025;;485,199;510,309;486,557;497,110;506,026;508,624;509,443;
24.09.2022 20:00;66984,390;2,781;166196,800;5526,268;628,386;689,152;632,517;647,853;668,089;679,963;;486,140;509,496;486,533;496,381;504,978;507,509;508,404;
24.09.2022 20:10;67151,700;2,768;165836,000;5516,357;628,415;689,050;631,850;647,321;668,808;680,086;;486,122;509,478;486,975;497,247;505,806;508,087;508,724;
24.09.2022 20:20;66693,770;2,795;166343,100;5521,098;628,386;688,749;631,548;647,235;669,413;680,143;;485,325;509,643;486,418;496,902;505,698;508,161;508,810;
24.09.2022 20:30;67115,620;2,769;165851,400;5547,344;628,381;688,928;631,752;647,662;670,057;680,591;;485,991;509,139;486,681;496,788;505,361;507,707;508,373;
24.09.2022 20:40;67110,890;2,776;166261,700;5527,588;628,420;689,049;632,228;648,446;670,731;681,111;;485,814;509,467;486,773;497,087;505,755;508,087;508,718;
24.09.2022 20:50;67195,480;2,773;166240,800;5533,539;628,386;689,103;632,869;649,105;671,159;681,581;;485,106;509,555;486,026;496,445;505,252;507,935;508,777;
24.09.2022 21:00;67057,100;2,779;166260,600;5551,337;628,310;688,687;633,559;650,045;671,738;681,931;;485,835;508,697;486,423;496,360;504,858;507,254;507,908;
24.09.2022 21:10;67105,940;2,784;166718,200;5522,737;628,299;688,639;634,371;650,896;672,650;682,647;;486,497;509,155;487,151;497,308;505,670;507,837;508,439;
24.09.2022 21:20;67016,730;2,774;165854,700;5504,323;628,307;688,629;635,369;652,107;674,280;684,200;;484,937;509,896;486,455;497,017;505,834;508,323;509,042;
24.09.2022 21:30;66972,840;2,742;163886,800;5503,058;628,146;688,902;636,350;653,136;675,698;685,611;;484,389;509,223;485,187;495,306;504,211;507,075;508,108;
24.09.2022 21:40;67006,830;2,781;166247,400;5516,346;628,250;688,931;637,652;654,007;675,956;686,342;;486,444;508,197;486,807;496,425;504,553;506,692;507,293;
24.09.2022 21:50;66985,160;2,783;166327,700;5517,688;628,209;688,480;639,098;655,224;675,629;686,940;;484,490;509,627;486,166;496,827;505,635;508,076;508,833;
24.09.2022 22:00;66570,570;2,815;167206,600;5529,007;628,245;688,638;640,274;656,435;675,218;687,302;;484,815;509,001;485,039;494,863;503,782;506,750;507,846;
24.09.2022 22:10;67184,590;2,780;166674,200;5513,981;628,334;688,425;641,109;656,993;673,779;686,533;;488,158;507,993;487,704;497,135;505,172;507,036;507,452;
24.09.2022 22:20;67272,040;2,767;166067,000;5536,003;628,270;688,351;641,306;657,810;672,703;685,841;;485,749;510,677;487,188;498,222;507,178;509,439;510,046;
24.09.2022 22:30;66831,600;2,769;165107,800;5523,529;628,139;688,500;640,774;658,264;671,595;684,807;;484,102;509,982;485,288;495,714;504,839;507,810;508,918;
24.09.2022 22:40;66814,220;2,799;166841,400;5557,123;628,268;688,718;639,447;657,466;669,939;683,074;;486,823;508,281;486,561;496,097;504,334;506,609;507,381;
24.09.2022 22:50;66928,070;2,802;167333,100;5553,163;628,216;688,438;637,836;656,298;668,406;681,254;;485,993;509,472;487,278;497,922;506,441;508,491;508,942;
24.09.2022 23:00;67129,150;2,737;163922,000;5529,997;628,096;688,378;636,551;655,447;667,702;680,245;;483,454;510,033;484,987;495,669;504,920;507,880;508,972;
24.09.2022 23:10;66960,410;2,784;166349,700;5501,507;628,190;688,630;635,528;654,531;666,891;679,432;;486,601;507,918;486,080;495,285;503,504;505,884;506,746;
24.09.2022 23:20;67108,250;2,770;165847,000;5499,791;628,164;688,455;634,746;653,824;666,240;678,615;;487,037;509,121;488,071;498,548;506,855;508,544;508,791;
24.09.2022 23:30;67294,040;2,770;166306,800;5471,620;628,168;688,538;634,323;653,489;665,993;678,352;;482,351;510,943;484,893;496,219;505,649;508,672;509,790;
24.09.2022 23:40;66966,460;2,784;166354,100;5515,928;628,149;688,448;634,113;653,157;665,678;677,975;;485,329;507,714;484,427;493,519;501,973;505,032;506,287;
